Instance_ID,Simulation_Seed,Retry_Round,Triplet_Attempt,Protocol,Nodes,Speed_kmh,Flows,Packet_Rate_pps,Mobility_Seed,Packet_Size_Bytes,Base_Traffic_Start_s,Base_Traffic_Stop_s,Flow_Start_Stagger_s,Latest_Flow_Start_s,Latest_Flow_Stop_s,Per_Flow_Traffic_Duration_s,Aggregate_Traffic_Window_s,Sent_Packets,Received_Packets,Lost_Packets,PDR_Percent,Packet_Loss_Percent,Avg_End_to_End_Delay_ms,Avg_Jitter_ms,Throughput_kbps,Routing_Packets_Tx,Routing_Packets_Originated,Routing_Packets_Forwarded,Normalized_Routing_Load,RTR_CBR_Drop_Events,First_CBR_Send_s,Last_CBR_Send_s,First_CBR_Receive_s,Last_CBR_Receive_s,QoS_Validation
INST_0484,100484,1,1,AOMDV,100,40,15,2,4,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,8100,6609,1491,81.592593,18.407407,23.117303,15.097179,100.068994,47489,46784,705,7.185505,1474,20.0,290.018,20.095741745,289.987056371,PASS
INST_0485,100485,1,1,AODV,100,40,15,2,5,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,8100,7629,471,94.185185,5.814815,176.987579,47.856213,115.513141,33406,32771,635,4.378818,403,20.0,290.018,20.036899979,290.072948828,PASS
INST_0485,100485,1,1,DSDV,100,40,15,2,5,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,8100,5749,2351,70.975309,29.024691,60.619195,99.873132,87.047457,10590,10590,0,1.842059,2159,20.0,290.018,20.008468479,290.037495848,PASS
INST_0485,100485,1,1,AOMDV,100,40,15,2,5,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,8100,6452,1648,79.654321,20.345679,37.84565,43.564301,97.691806,51081,50374,707,7.91708,1614,20.0,290.018,20.10681627,289.999739117,PASS
INST_0486,100486,1,1,AODV,100,40,15,4,1,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,13668,2532,84.37037,15.62963,383.248525,106.175431,206.951582,64319,63079,1240,4.705809,2322,20.0,290.268,20.411605056,292.808593421,PASS
INST_0486,100486,1,1,DSDV,100,40,15,4,1,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,10398,5802,64.185185,35.814815,252.217388,157.644509,157.439461,11669,11669,0,1.122235,4900,20.0,290.268,20.156951127,299.901994826,PASS
INST_0486,100486,1,1,AOMDV,100,40,15,4,1,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,12466,3734,76.950617,23.049383,120.133794,50.848264,188.751713,50760,49904,856,4.071876,3654,20.0,290.268,20.169753209,290.249536915,PASS
INST_0487,100487,1,1,AODV,100,40,15,4,2,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,13826,2374,85.345679,14.654321,559.7429,133.533354,209.343911,69854,68267,1587,5.052365,2226,20.0,290.268,20.206281232,292.626268454,PASS
INST_0487,100487,1,1,DSDV,100,40,15,4,2,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,11015,5185,67.993827,32.006173,394.791505,167.45518,166.781656,12590,12590,0,1.142987,4259,20.0,290.268,20.119711068,299.56364453,PASS
INST_0487,100487,1,1,AOMDV,100,40,15,4,2,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,12613,3587,77.858025,22.141975,71.984895,62.233526,190.977488,45074,44151,923,3.573615,3513,20.0,290.268,20.162515771,290.32889191,PASS
INST_0488,100488,1,1,AODV,100,40,15,4,3,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,14803,1397,91.376543,8.623457,388.239542,84.347248,224.136982,53865,52961,904,3.638789,1286,20.0,290.268,20.081816848,290.789251522,PASS
INST_0488,100488,1,1,DSDV,100,40,15,4,3,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,11362,4838,70.135802,29.864198,602.108096,220.977692,172.035694,12989,12989,0,1.143197,4005,20.0,290.268,20.008949859,299.992810769,PASS
INST_0488,100488,1,1,AOMDV,100,40,15,4,3,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,13273,2927,81.932099,18.067901,44.307606,25.674465,200.97076,41196,40582,614,3.103744,2866,20.0,290.268,20.101045847,290.273596904,PASS
INST_0489,100489,1,1,AODV,100,40,15,4,4,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,13272,2928,81.925926,18.074074,554.333745,141.701314,200.955618,72954,71210,1744,5.496835,2709,20.0,290.268,20.451906205,293.778783161,PASS
INST_0489,100489,1,1,DSDV,100,40,15,4,4,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,11385,4815,70.277778,29.722222,269.163861,185.685561,172.383945,12344,12344,0,1.084234,4241,20.0,290.268,20.008831444,299.168683455,PASS
INST_0489,100489,1,1,AOMDV,100,40,15,4,4,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,12920,3280,79.753086,20.246914,90.267358,62.908648,195.625873,47762,47054,708,3.696749,3200,20.0,290.268,20.080884726,290.287204774,PASS
INST_0490,100490,1,1,AODV,100,40,15,4,5,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,14002,2198,86.432099,13.567901,274.680417,99.242924,212.008783,69831,68153,1678,4.987216,2014,20.0,290.268,20.06417247,294.678982269,PASS
INST_0490,100490,1,1,DSDV,100,40,15,4,5,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,10636,5564,65.654321,34.345679,107.204294,99.300689,161.043095,11531,11531,0,1.084148,5157,20.0,290.268,20.008528479,294.467752098,PASS
INST_0490,100490,1,1,AOMDV,100,40,15,4,5,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,16200,12663,3537,78.166667,21.833333,61.193943,36.432931,191.734554,51755,50938,817,4.087104,3486,20.0,290.268,20.073704048,290.244217504,PASS
INST_0491,100491,1,1,AODV,100,40,15,8,1,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,15719,16681,48.515432,51.484568,2801.619546,253.331883,238.006432,76335,74928,1407,4.856225,13445,20.0,290.393,20.432388837,298.085873371,PASS
INST_0491,100491,1,1,DSDV,100,40,15,8,1,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,16499,15901,50.92284,49.07716,1377.624456,258.692967,249.816663,13391,13391,0,0.811625,7825,20.0,290.393,20.156871127,299.594337626,PASS
INST_0491,100491,1,1,AOMDV,100,40,15,8,1,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,16789,15611,51.817901,48.182099,3412.26,199.825858,254.207646,62429,61144,1285,3.718447,10114,20.0,290.393,20.526400289,294.7643096,PASS
INST_0492,100492,1,1,AODV,100,40,15,8,2,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,20082,12318,61.981481,38.018519,1156.783718,139.307186,304.068018,66218,65019,1199,3.297381,11139,20.0,290.393,20.308767837,295.240856512,PASS
INST_0492,100492,1,1,DSDV,100,40,15,8,2,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,17168,15232,52.987654,47.012346,1296.903925,216.736973,259.946207,13485,13485,0,0.785473,8751,20.0,290.393,20.119631068,299.971743335,PASS
INST_0492,100492,1,1,AOMDV,100,40,15,8,2,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,18329,14071,56.570988,43.429012,2387.79038,180.286126,277.525281,53739,52513,1226,2.931911,9595,20.0,290.393,20.147081626,292.056312092,PASS
INST_0493,100493,1,1,AODV,100,40,15,8,3,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,18884,13516,58.283951,41.716049,2141.699226,192.719405,285.928715,75795,74520,1275,4.013715,10528,20.0,290.393,20.084436637,299.072560383,PASS
INST_0493,100493,1,1,DSDV,100,40,15,8,3,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,19359,13041,59.75,40.25,1197.04758,152.037923,293.120842,13658,13658,0,0.705512,6402,20.0,290.393,20.008649859,299.93121658,PASS
INST_0493,100493,1,1,AOMDV,100,40,15,8,3,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,21101,11299,65.126543,34.873457,1567.753817,142.756417,319.497024,53018,51989,1029,2.512582,8254,20.0,290.393,20.12186647,293.176629783,PASS
INST_0494,100494,1,1,AODV,100,40,15,8,4,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,16588,15812,51.197531,48.802469,2033.500378,246.954351,251.16424,90850,88942,1908,5.476851,12564,20.0,290.393,20.046977226,296.348680358,PASS
INST_0494,100494,1,1,DSDV,100,40,15,8,4,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,16748,15652,51.691358,48.308642,1773.435133,249.65062,253.586852,13462,13462,0,0.803797,7226,20.0,290.393,20.008331444,299.968724767,PASS
INST_0494,100494,1,1,AOMDV,100,40,15,8,4,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,17537,14863,54.126543,45.873457,2511.474881,223.806638,265.533355,61305,60122,1183,3.495752,9724,20.0,290.393,20.08580678,294.166457765,PASS
INST_0495,100495,1,1,AODV,100,40,15,8,5,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,18363,14037,56.675926,43.324074,1587.289911,181.2744,278.040086,81209,79606,1603,4.422426,11984,20.0,290.393,20.063292028,296.582553368,PASS
INST_0495,100495,1,1,DSDV,100,40,15,8,5,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,17538,14862,54.12963,45.87037,1345.395652,217.118754,265.548496,12778,12778,0,0.728589,8750,20.0,290.393,20.008468479,298.335321149,PASS
INST_0495,100495,1,1,AOMDV,100,40,15,8,5,512,20.0,290.0,0.037,20.518,290.518,270.0,270.518,32400,18763,13637,57.910494,42.089506,2198.23187,180.7548,284.096615,58380,57408,972,3.111443,9604,20.0,290.393,20.058465947,292.169238418,PASS
INST_0496,100496,1,1,AODV,100,40,20,2,1,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,9920,880,91.851852,8.148148,200.335373,75.880856,150.09926,52645,51448,1197,5.306956,736,20.0,290.203,20.426924864,290.267325559,PASS
INST_0496,100496,1,1,DSDV,100,40,20,2,1,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,7426,3374,68.759259,31.240741,82.709278,93.161566,112.362611,11546,11546,0,1.554807,2962,20.0,290.203,20.129845403,293.605749272,PASS
INST_0496,100496,1,1,AOMDV,100,40,20,2,1,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,8617,2183,79.787037,20.212963,112.513823,120.248757,130.383601,55616,54571,1045,6.454218,2138,20.0,290.203,20.324212944,290.235547825,PASS
INST_0497,100497,1,1,AODV,100,40,20,2,2,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,10107,693,93.583333,6.416667,203.16713,77.090606,152.928752,52370,51248,1122,5.181557,608,20.0,290.203,20.160855514,290.241380918,PASS
INST_0497,100497,1,1,DSDV,100,40,20,2,2,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,8054,2746,74.574074,25.425926,92.862419,104.931274,121.864863,11216,11216,0,1.3926,2507,20.0,290.203,20.119871068,291.063646561,PASS
INST_0497,100497,1,1,AOMDV,100,40,20,2,2,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,8663,2137,80.212963,19.787037,40.211678,34.544727,131.079626,47357,46369,988,5.466582,2077,20.0,290.203,20.228901092,290.177739598,PASS
INST_0498,100498,1,1,AODV,100,40,20,2,3,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,10346,454,95.796296,4.203704,185.874409,61.114421,156.545055,44930,44062,868,4.342741,391,20.0,290.203,20.079098824,293.638472392,PASS
INST_0498,100498,1,1,DSDV,100,40,20,2,3,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,8155,2645,75.509259,24.490741,162.439334,165.65059,123.393091,12393,12393,0,1.519681,2418,20.0,290.203,20.009629859,294.457676839,PASS
INST_0498,100498,1,1,AOMDV,100,40,20,2,3,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,8868,1932,82.111111,17.888889,54.885319,73.509041,134.181476,46111,45231,880,5.199707,1896,20.0,290.203,20.125405613,290.208737348,PASS
INST_0499,100499,1,1,AODV,100,40,20,2,4,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,10019,781,92.768519,7.231481,233.071926,93.873923,151.597226,56655,55492,1163,5.654756,718,20.0,290.203,20.052108451,290.230115662,PASS
INST_0499,100499,1,1,DSDV,100,40,20,2,4,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,7434,3366,68.833333,31.166667,415.016843,314.045483,112.483659,11723,11723,0,1.576944,2939,20.0,290.203,20.008811444,295.211781543,PASS
INST_0499,100499,1,1,AOMDV,100,40,20,2,4,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,8604,2196,79.666667,20.333333,59.266875,72.808453,130.186899,52499,51505,994,6.101697,2135,20.0,290.203,20.020401173,290.208516184,PASS
INST_0500,100500,1,1,AODV,100,40,20,2,5,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,10195,605,94.398148,5.601852,83.497841,42.313045,154.260278,44225,43261,964,4.337911,531,20.0,290.203,20.149161774,290.208856423,PASS
INST_0500,100500,1,1,DSDV,100,40,20,2,5,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,7723,3077,71.509259,28.490741,44.554015,53.783764,116.856511,11261,11261,0,1.458112,2772,20.0,290.203,20.008548479,290.252408189,PASS
INST_0500,100500,1,1,AOMDV,100,40,20,2,5,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,10800,8728,2072,80.814815,19.185185,35.61892,22.958264,132.063139,53893,53011,882,6.174725,2031,20.0,290.203,20.074834196,290.208856423,PASS
INST_0501,100501,1,1,AODV,100,40,20,4,1,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,13868,7732,64.203704,35.796296,1391.606956,295.924966,209.836345,106176,104083,2093,7.656187,7045,20.0,290.453,20.526690211,299.479371459,PASS
INST_0501,100501,1,1,DSDV,100,40,20,4,1,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,13043,8557,60.384259,39.615741,811.41411,304.608924,197.353291,12186,12186,0,0.934294,6561,20.0,290.453,20.128385673,299.890591634,PASS
INST_0501,100501,1,1,AOMDV,100,40,20,4,1,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,14124,7476,65.388889,34.611111,1518.770505,236.755049,213.709874,64731,63234,1497,4.58305,6852,20.0,290.453,20.379694252,291.817851416,PASS
INST_0502,100502,1,1,AODV,100,40,20,4,2,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,15965,5635,73.912037,26.087963,907.020546,215.613852,241.565997,88120,86321,1799,5.519574,5236,20.0,290.453,20.22097376,299.638387372,PASS
INST_0502,100502,1,1,DSDV,100,40,20,4,2,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,14308,7292,66.240741,33.759259,757.696362,198.947286,216.493973,13201,13201,0,0.922631,5739,20.0,290.453,20.119471068,299.980848926,PASS
INST_0502,100502,1,1,AOMDV,100,40,20,4,2,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,16440,5160,76.111111,23.888889,460.141625,134.869241,248.753209,52719,51491,1228,3.206752,4862,20.0,290.453,20.231089599,290.693795971,PASS
INST_0503,100503,1,1,AODV,100,40,20,4,3,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,15663,5937,72.513889,27.486111,1124.308776,239.97671,236.996443,101276,99250,2026,6.465939,5461,20.0,290.453,20.082080268,294.173550859,PASS
INST_0503,100503,1,1,DSDV,100,40,20,4,3,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,14548,7052,67.351852,32.648148,896.343674,241.288188,220.125407,13806,13806,0,0.948996,5048,20.0,290.453,20.008469859,299.742417543,PASS
INST_0503,100503,1,1,AOMDV,100,40,20,4,3,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,17037,4563,78.875,21.125,265.635181,101.194591,257.786401,49696,48603,1093,2.916945,4461,20.0,290.453,20.08447357,291.118516804,PASS
INST_0504,100504,1,1,AODV,100,40,20,4,4,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,13082,8518,60.564815,39.435185,1832.667384,401.978729,197.943399,123657,120727,2930,9.452454,7689,20.0,290.453,20.172149949,291.445707669,PASS
INST_0504,100504,1,1,DSDV,100,40,20,4,4,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,12720,8880,58.888889,41.111111,1410.277629,355.205608,192.465987,13453,13453,0,1.057626,6351,20.0,290.453,20.008371444,299.956746857,PASS
INST_0504,100504,1,1,AOMDV,100,40,20,4,4,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,15220,6380,70.462963,29.537037,884.046875,222.616704,230.293421,59728,58494,1234,3.92431,5926,20.0,290.453,20.156129208,291.495648674,PASS
INST_0505,100505,1,1,AODV,100,40,20,4,5,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,16050,5550,74.305556,25.694444,738.089349,200.33588,242.852129,92816,90808,2008,5.782928,5033,20.0,290.453,20.06573931,290.848379268,PASS
INST_0505,100505,1,1,DSDV,100,40,20,4,5,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,14665,6935,67.893519,32.106481,522.636041,203.698811,221.895731,12460,12460,0,0.849642,5717,20.0,290.453,20.008868479,299.979434022,PASS
INST_0505,100505,1,1,AOMDV,100,40,20,4,5,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,21600,16439,5161,76.106481,23.893519,504.179626,116.870379,248.738078,55194,54140,1054,3.357503,4776,20.0,290.453,20.013850979,290.458676449,PASS
INST_0506,100506,1,1,AODV,100,40,20,8,1,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,14298,28902,33.097222,66.902778,3983.89176,382.260675,216.342663,112010,109803,2207,7.833963,20356,20.0,290.578,20.084366973,299.062476964,PASS
INST_0506,100506,1,1,DSDV,100,40,20,8,1,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,17035,26165,39.43287,60.56713,2728.313567,319.565821,257.756139,13288,13288,0,0.780041,10294,20.0,290.578,20.156831127,299.996152722,PASS
INST_0506,100506,1,1,AOMDV,100,40,20,8,1,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,14713,28487,34.05787,65.94213,5452.049806,342.390312,222.622017,79849,78072,1777,5.427105,14792,20.0,290.578,20.74418772,296.77242418,PASS
INST_0507,100507,1,1,AODV,100,40,20,8,2,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,18017,25183,41.706019,58.293981,3264.559919,283.519118,272.614755,93412,91676,1736,5.184659,18545,20.0,290.578,20.280779646,295.33698318,PASS
INST_0507,100507,1,1,DSDV,100,40,20,8,2,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,20173,23027,46.696759,53.303241,1906.0055,269.147556,305.237134,13878,13878,0,0.687949,9951,20.0,290.578,20.119451068,299.824604237,PASS
INST_0507,100507,1,1,AOMDV,100,40,20,8,2,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,18785,24415,43.483796,56.516204,4284.747913,276.458927,284.235343,64832,63357,1475,3.451264,13111,20.0,290.578,20.196128402,294.988498039,PASS
INST_0508,100508,1,1,AODV,100,40,20,8,3,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,18843,24357,43.618056,56.381944,3090.991572,319.189364,285.112939,103965,102032,1933,5.517434,16820,20.0,290.578,20.08519758,297.050415982,PASS
INST_0508,100508,1,1,DSDV,100,40,20,8,3,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,20107,23093,46.543981,53.456019,2539.331105,282.002885,304.23849,14654,14654,0,0.728801,9270,20.0,290.578,20.008809859,299.959555311,PASS
INST_0508,100508,1,1,AOMDV,100,40,20,8,3,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,18953,24247,43.872685,56.127315,4292.505548,300.916212,286.777346,66386,64838,1548,3.502664,13152,20.0,290.578,20.110698674,296.486008912,PASS
INST_0509,100509,1,1,AODV,100,40,20,8,4,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,14685,28515,33.993056,66.006944,3513.257684,378.303299,222.19835,125118,122709,2409,8.520123,20773,20.0,290.578,20.042631383,295.13376771,PASS
INST_0509,100509,1,1,DSDV,100,40,20,8,4,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,17829,25371,41.270833,58.729167,2921.801328,310.809089,269.770132,12672,12672,0,0.710752,10661,20.0,290.578,20.008671444,299.701273687,PASS
INST_0509,100509,1,1,AOMDV,100,40,20,8,4,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,14885,28315,34.456019,65.543981,5441.252408,396.659764,225.224545,74388,72674,1714,4.997514,14874,20.0,290.578,20.09462796,296.170624989,PASS
INST_0510,100510,1,1,AODV,100,40,20,8,5,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,19859,23341,45.969907,54.030093,2661.434102,252.932891,300.486009,101380,99583,1797,5.10499,18554,20.0,290.578,20.0694792,297.900105342,PASS
INST_0510,100510,1,1,DSDV,100,40,20,8,5,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,19520,23680,45.185185,54.814815,2150.766243,317.016842,295.356609,13584,13584,0,0.695902,10565,20.0,290.578,20.008768479,299.922137607,PASS
INST_0510,100510,1,1,AOMDV,100,40,20,8,5,512,20.0,290.0,0.037,20.703,290.703,270.0,270.703,43200,19357,23843,44.80787,55.19213,3865.405459,271.224128,292.89026,69781,68312,1469,3.604949,13669,20.0,290.578,20.068840292,293.896449618,PASS
INST_0511,100511,1,1,AODV,100,40,25,2,1,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,11025,2475,81.666667,18.333333,732.614343,289.473579,166.705059,104666,102361,2305,9.493515,2140,20.0,290.388,20.494655174,294.147646888,PASS
INST_0511,100511,1,1,DSDV,100,40,25,2,1,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,9207,4293,68.2,31.8,380.859214,458.445302,139.215735,11354,11354,0,1.233192,3819,20.0,290.388,20.128545403,299.089680386,PASS
INST_0511,100511,1,1,AOMDV,100,40,25,2,1,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,10362,3138,76.755556,23.244444,114.83802,80.848739,156.680074,63548,62072,1476,6.132793,3058,20.0,290.388,20.225318166,290.761058043,PASS
INST_0512,100512,1,1,AODV,100,40,25,2,2,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,12228,1272,90.577778,9.422222,317.535116,101.129759,184.895189,66537,65288,1249,5.441364,1109,20.0,290.388,20.295496132,290.393497398,PASS
INST_0512,100512,1,1,DSDV,100,40,25,2,2,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,9908,3592,73.392593,26.607407,315.99203,268.978597,149.815304,11878,11878,0,1.198829,3313,20.0,290.388,20.120031068,296.954403212,PASS
INST_0512,100512,1,1,AOMDV,100,40,25,2,2,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,10855,2645,80.407407,19.592593,65.527423,47.519799,164.13455,58285,57008,1277,5.369415,2576,20.0,290.388,20.242775945,290.393837398,PASS
INST_0513,100513,1,1,AODV,100,40,25,2,3,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,12609,891,93.4,6.6,235.275896,110.449019,190.656153,64911,63475,1436,5.14799,773,20.0,290.388,20.077132685,290.565373857,PASS
INST_0513,100513,1,1,DSDV,100,40,25,2,3,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,10134,3366,75.066667,24.933333,389.114922,254.901796,153.232568,13045,13045,0,1.287251,3008,20.0,290.388,20.008889859,298.443791986,PASS
INST_0513,100513,1,1,AOMDV,100,40,25,2,3,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,11203,2297,82.985185,17.014815,57.479332,50.197348,169.396533,50337,49231,1106,4.493171,2238,20.0,290.388,20.129339285,290.465549334,PASS
INST_0514,100514,1,1,AODV,100,40,25,2,4,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,11538,1962,85.466667,14.533333,386.787455,213.452814,174.461947,97056,94904,2152,8.411856,1771,20.0,290.388,20.030084672,299.773772441,PASS
INST_0514,100514,1,1,DSDV,100,40,25,2,4,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,9484,4016,70.251852,29.748148,396.889348,323.44891,143.404152,11983,11983,0,1.263496,3523,20.0,290.388,20.008531444,299.312405223,PASS
INST_0514,100514,1,1,AOMDV,100,40,25,2,4,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,10725,2775,79.444444,20.555556,78.778313,67.999187,162.168867,57374,56111,1263,5.349557,2692,20.0,290.388,20.485091505,290.357076481,PASS
INST_0515,100515,1,1,AODV,100,40,25,2,5,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,12558,942,93.022222,6.977778,265.305998,83.929327,189.885,61293,59955,1338,4.880793,760,20.0,290.388,20.055616199,290.493186293,PASS
INST_0515,100515,1,1,DSDV,100,40,25,2,5,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,9562,3938,70.82963,29.17037,145.547558,153.662688,144.583562,11540,11540,0,1.20686,3536,20.0,290.388,20.008768479,293.15896703,PASS
INST_0515,100515,1,1,AOMDV,100,40,25,2,5,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,13500,10783,2717,79.874074,20.125926,71.49626,43.117752,163.045864,60500,59282,1218,5.610683,2647,20.0,290.388,20.103679796,290.607085835,PASS
INST_0516,100516,1,1,AODV,100,40,25,4,1,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,27000,11731,15269,43.448148,56.551852,4048.182181,586.237914,177.380231,140374,137877,2497,11.966073,12791,20.0,290.638,20.746767158,298.330924349,PASS
INST_0516,100516,1,1,DSDV,100,40,25,4,1,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,27000,13773,13227,51.011111,48.988889,1475.723451,385.70233,208.256578,12869,12869,0,0.934364,7749,20.0,290.638,20.157531127,299.127383193,PASS
INST_0516,100516,1,1,AOMDV,100,40,25,4,1,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,27000,13140,13860,48.666667,51.333333,2997.517802,409.147779,198.685213,87497,85169,2328,6.658828,11559,20.0,290.638,20.43386812,295.341255106,PASS
INST_0517,100517,1,1,AODV,100,40,25,4,2,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,27000,15315,11685,56.722222,43.277778,2802.727671,404.630137,231.572606,107475,105265,2210,7.01763,10158,20.0,290.638,20.248049075,297.977894391,PASS
INST_0517,100517,1,1,DSDV,100,40,25,4,2,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,27000,16502,10498,61.118519,38.881481,1216.597526,219.240692,249.520806,13301,13301,0,0.806024,6687,20.0,290.638,20.119891068,299.920978378,PASS
INST_0517,100517,1,1,AOMDV,100,40,25,4,2,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,27000,17245,9755,63.87037,36.12963,1990.067603,300.500467,260.755441,69453,67903,1550,4.027428,8167,20.0,290.638,20.20333991,293.645130683,PASS
INST_0518,100518,1,1,AODV,100,40,25,4,3,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,27000,15955,11045,59.092593,40.907407,2088.406942,359.388463,241.249815,112393,110210,2183,7.044375,9407,20.0,290.638,20.089336592,292.870407785,PASS
INST_0518,100518,1,1,DSDV,100,40,25,4,3,512,20.0,290.0,0.037,20.888,290.888,270.0,270.888,27000,17035,9965,63.092593,36.907407,1292.730915,244.449295,257.580107,13879,13879,0,0.814734,6446,20.0,290.638,20.009089859,299.967275122,PASS
